,Unnamed: 0_x,id,Mã học phần,Tên học phần,Thời lượng,Số tín chỉ,TC học phí,Trọng số,Unnamed: 0_y,Học phần điều kiện,Tên tiếng anh,Tên viết tắt,Viện Quản lý
4470,4470,4470,CH5403,Đồ án chuyên ngành kỹ sư CNVC,2(0-0-4-4),2.0,4,0.7,4470,,Project specialized in inorganic engineering,Đồ án chuyên ngành kỹ sư CNVC,KCNHH
4471,4471,4471,CH5450,Hóa học chất rắn,3(3-0-0-6),3.0,3,0.7,4471,,Chemistry of Solids,Hóa học chất rắn,KCNHH
4472,4472,4472,CH5454,Động hóa học và xúc tác,2(2-0-0-4),2.0,2,0.7,4472,,Chemical kinetics and catalysis,Động hóa học và xúc tác,KCNHH
4473,4473,4473,CH5456,Hóa học chất keo,2(2-0-1-4),2.0,3.5,0.7,4473,,Chemistry of colloid,Hóa học chất keo,KCNHH
4474,4474,4474,CH5501,Đồ án 3,2(0-0-4-4),2.0,4,0.7,4474,,Project 3 for chemical engineering,Đồ án 3,KCNHH
4475,4475,4475,CH5557,Hóa học phần ướt,2(2-1-0-4),2.0,3,0.7,4475,,Wet-End Chemistry,Hóa học phần ướt,KCNHH
4476,4476,4476,CH5609,Hóa học cây thuốc và kỹ thuật chiết xuất,2(2-0-0-4),2.0,2,0.7,4476,,Herb chemistry and extractive technique,Hóa học cây thuốc và kỹ thuật chiết xuất,KCNHH
4477,4477,4477,CH5654,Đồ án 3,3(0-0-6-6),3.0,6,0.7,4477,,Project 3 for machninery,Đồ án 3,KCNHH
4478,4478,4478,CH5704,Đồ án thiết kế xí nghiệp in,3(0-6-0-6),3.0,6,0.7,4478,,Project for desinging printing enterprise,Đồ án thiết kế xí nghiệp in,KCNHH
4479,4479,4479,CH5900,Đồ án tốt nghiệp kỹ sư,9(0-0-18-18),9.0,22.5,0.5,4479,CH5800=,Graduation Project,Đồ án tốt nghiệp kỹ sư,KCNHH
4480,4480,4480,CH5901,Đồ án tốt nghiệp kỹ sư,9(0-0-18-18),9.0,22.5,0.5,4480,,Graduation Project,Đồ án tốt nghiệp kỹ sư,KCNHH
4481,4481,4481,CH5902,Đồ án tốt nghiệp kỹ sư,9(0-0-18-18),9.0,22.5,0.5,4481,,Graduation Project,Đồ án tốt nghiệp kỹ sư,KCNHH
4482,4482,4482,CH5903,Đồ án tốt nghiệp kỹ sư,9(0-0-18-18),9.0,22.5,0.5,4482,,Graduation Project,Đồ án tốt nghiệp kỹ sư,KCNHH
4483,4483,4483,CH5904,Đồ án tốt nghiệp kỹ sư,9(0-0-18-18),9.0,22.5,0.5,4483,,Graduation Project,Đồ án tốt nghiệp kỹ sư,KCNHH
4484,4484,4484,CH5905,Đồ án tốt nghiệp kỹ sư,9(0-0-18-18),9.0,22.5,0.5,4484,,Graduation Project,Đồ án tốt nghiệp kỹ sư,KCNHH
4485,4485,4485,CH5906,Đồ án tốt nghiệp kỹ sư,9(0-0-18-18),9.0,22.5,0.5,4485,,Graduation Project,Đồ án tốt nghiệp kỹ sư,KCNHH
4486,4486,4486,CH5907,Đồ án tốt nghiệp kỹ sư,9(0-0-18-18),9.0,22.5,0.5,4486,,Graduation Project,Đồ án tốt nghiệp kỹ sư,KCNHH
4487,4487,4487,CH5908,Đồ án tốt nghiệp kỹ sư,9(0-0-18-18),9.0,22.5,0.5,4487,,Graduation Project,Đồ án tốt nghiệp kỹ sư,KCNHH
4488,4488,4488,CH5909,Đồ án tốt nghiệp kỹ sư,9(0-0-18-18),9.0,22.5,0.5,4488,,Graduation Project,Đồ án tốt nghiệp kỹ sư,KCNHH
4489,4489,4489,EE3529,Hệ thống thông tin công nghiệp,3(3-0-1-6),3.0,4.5,0.7,4489,,Industrial Information Systems,Hệ thống thông tin công nghiệp,KD
4490,4490,4490,EE4223,Đồ án khí cụ điện,2(2-1-0-4),2.0,4,0.7,4490,,Project in Electrical Apparatuses,Đồ án khí cụ điện,KD
4491,4491,4491,EE4261,Đồ án thiết kế máy điện,2(2-1-0-4),2.0,4,0.7,4491,,Electrical Machine Design Project,Đồ án thiết kế máy điện,KD
4492,4492,4492,EE4262,Đồ án thiết bị điều khiển,2(2-1-0-4),2.0,4,0.7,4492,,Control Equipment Project,Đồ án thiết bị điều khiển,KD
4493,4493,4493,EE4263,Đồ án khí cụ điện,2(2-1-0-4),2.0,4,0.7,4493,,Project in Electrical Apparatuses,Đồ án khí cụ điện,KD
4494,4494,4494,EE4300,Hệ thống thu thập dữ liệu và điều khiển bằng máy tính,3(3-1-0-6),3.0,4,0.7,4494,,Computer-based Data Acquisition and Control,Hệ thống thu thập dữ liệu và điều khiển bằng máy tính,KD
4495,4495,4495,EE4340,Đồ án chuyên ngành,2(0-0-4-4),2.0,4,0.7,4495,,Senior Design Project,Đồ án chuyên ngành,KD
4496,4496,4496,EE4500,Đồ án chuyên ngành (KTĐ&THCN),2(0-0-4-4),2.0,4,0.7,4496,,Senior Design Project,Đồ án chuyên ngành (KTĐ&THCN),KD
4497,4497,4497,EE5020,Đồ án tốt nghiệp kỹ sư (ĐK&TDH),9(0-0-18-18),9.0,22.5,0.5,4497,EE5200=,Graduation Project,Đồ án tốt nghiệp kỹ sư (ĐK&TDH),KD
4498,4498,4498,EE5220,Hệ thống tự động hóa nhà máy giấy,2(2-1-0-4),2.0,3,0.7,4498,,Automation Systems in Paper and Pulp Plants,Hệ thống tự động hóa nhà máy giấy,KD
4499,4499,4499,ET5020,Đồ án thiết kế III,3(0-0-6-6),3.0,6,0.7,4499,,Design Project III,Đồ án thiết kế III,KDTVT
4500,4500,4500,EV5102,Đồ án tốt nghiệp kỹ sư (CNMT),9(0-0-18-18),9.0,22.5,0.5,4500,,Graduation Project,Đồ án tốt nghiệp kỹ sư (CNMT),VKHVCNMT
4501,4501,4501,EV5114,Đồ án III,2(0-4-0-4),2.0,4,0.7,4501,"EV3123,(EV4141/EV4112),EV4311",Project III,Đồ án III,VKHVCNMT
4502,4502,4502,EV5202,Đồ án tốt nghiệp kỹ sư (QLMT),9(0-0-18-18),9.0,22.5,0.5,4502,,Graduation Project,Đồ án tốt nghiệp kỹ sư (QLMT),VKHVCNMT
4503,4503,4503,HE4301,Đồ án thiết kế Kỹ thuật năng lượng,2(0-0-4-4),2.0,4,0.7,4503,"HE3001,HE4001",Project for designing of energy engineering,Đồ án thiết kế Kỹ thuật năng lượng,VKHVCNNL
4504,4504,4504,HE4302,Đồ án thiết kế hệ đo lường giám sát công nghệ,1(0-0-2-2),1.0,2,0.7,4504,,Design of SCADA (Supervisory control and Data acquisition) of thermal process,Đồ án thiết kế hệ đo lường giám sát công nghệ,VKHVCNNL
4505,4505,4505,HE4401,"Đồ án thiết kế "" ĐHKK/HT sấy/Lò CN""",2(0-0-4-4),2.0,4,0.7,4505,,Project for designing: Air-conditioning systems or drying systems or Industrial furnaces,"Đồ án thiết kế "" ĐHKK/HT sấy/Lò CN""",VKHVCNNL
4506,4506,4506,HE4409,Hệ thống vận chuyển cung cấp không khí,2(2-0-0-4),2.0,2,0.7,4506,,"Air duct systems, caculation & design",Hệ thống vận chuyển cung cấp không khí,VKHVCNNL
4507,4507,4507,HE5902,Đồ án tốt nghiệp kỹ sư Kỹ thuật năng lượng,12(0-0-24-24),12.0,30,0.5,4507,,Graduation Project,Đồ án tốt nghiệp kỹ sư Kỹ thuật năng lượng,VKHVCNNL
4508,4508,4508,HE5904,Đồ án tốt nghiệp kỹ sư Máy & Thiết bị nhiệt lạnh,12(0-0-24-24),12.0,30,0.5,4508,,Graduation Project,Đồ án tốt nghiệp kỹ sư Máy & Thiết bị nhiệt lạnh,VKHVCNNL
4509,4509,4509,IT4711,Đồ án môn học chuyên ngành TTM,2(0-0-4-8),2.0,4,0.7,4509,,Project in Data Communication and Computer Networks,Đồ án môn học chuyên ngành TTM,KCNTT
4510,4510,4510,IT4797,Đồ án hệ nhúng,3(0-0-6-6),3.0,6,0.7,4510,,Embedded System Project,Đồ án hệ nhúng,KCNTT
4511,4511,4511,IT5210,Đồ án tốt nghiệp kỹ sư (KHMT),12(0-0-24-24),12.0,30,0.5,4511,,Graduation Project,Đồ án tốt nghiệp kỹ sư (KHMT),KCNTT
4512,4512,4512,IT5220,Đồ án tốt nghiệp kỹ sư (KTMT),12(0-0-24-24),12.0,30,0.5,4512,,Graduation Project,Đồ án tốt nghiệp kỹ sư (KTMT),KCNTT
4513,4513,4513,IT5230,Đồ án tốt nghiệp kỹ sư (HTTT),12(0-0-24-24),12.0,30,0.5,4513,,Graduation Project,Đồ án tốt nghiệp kỹ sư (HTTT),KCNTT
4514,4514,4514,IT5240,Đồ án tốt nghiệp kỹ sư (KTPM),12(0-0-24-24),12.0,30,0.5,4514,,Graduation Project,Đồ án tốt nghiệp kỹ sư (KTPM),KCNTT
4515,4515,4515,IT5250,Đồ án tốt nghiệp kỹ sư (TTM),12(0-0-24-24),12.0,30,0.5,4515,,Graduation Project,Đồ án tốt nghiệp kỹ sư (TTM),KCNTT
4516,4516,4516,ME5111,Đồ án tốt nghiệp kỹ sư,9(0-0-18-18),9.0,22.5,0.5,4516,,Graduation Project,Đồ án tốt nghiệp kỹ sư (CKCTM),KCK
4517,4517,4517,ME5112,Đồ án tốt nghiệp kỹ sư Cơ học kỹ thuật,9(0-0-18-18),9.0,22.5,0.5,4517,,Graduation Project,Đồ án tốt nghiệp kỹ sư Cơ học kỹ thuật,KCK
4518,4518,4518,ME5113,Đồ án tốt nghiệp kỹ sư (CKCX&QH),12(0-0-24-24),12.0,30,0.5,4518,,Graduation Project,Đồ án tốt nghiệp kỹ sư (CKCX&QH),KCK
4519,4519,4519,ME5114,Đồ án tốt nghiệp kỹ sư (KH&CNCD..),12(0-0-24-24),12.0,30,0.5,4519,,Graduation Project,Đồ án tốt nghiệp kỹ sư (KH&CNCD..),KCK
4520,4520,4520,MI5050,Đồ án III,3(0-0-6-6),3.0,6,0.7,4520,,Project III,Đồ án III,KTTD
4521,4521,4521,MI5900,Đồ án tốt nghiệp kỹ sư,12(0-0-24-48),12.0,30,0.5,4521,,Graduation Project,Đồ án tốt nghiệp kỹ sư,KTTD
4522,4522,4522,MSE3330,Đồ án thiết kế công nghệ đúc,2(1-2-0-4),2.0,4,0.7,4522,,Design of Casting Technology,Đồ án thiết kế công nghệ đúc,KKHVCNVL
4523,4523,4523,MSE3430,Đồ án công nghệ & thiết bị cán,2(1-2-0-6),2.0,4,0.7,4523,,Project,Đồ án công nghệ & thiết bị cán,KKHVCNVL
4524,4524,4524,MSE4211,Công nghệ và thiết bị luyện kim loại màu,3(3-0-0-6),3.0,3,0.7,4524,,Technology and Equipment for Non-ferrous Metallurgy,Công nghệ và thiết bị luyện kim loại màu,KKHVCNVL
4525,4525,4525,MSE4212,"Công nghệ và thiết bị luyện kim loại quý, hiếm",3(3-1-0-6),3.0,4,0.7,4525,,Technology and Equipment for Making Noble and Rare Earth Metals,"Công nghệ và thiết bị luyện kim loại quý, hiếm",KKHVCNVL
4526,4526,4526,MSE4213,Công nghệ và thiết bị luyện gang,3(3-0-0-6),3.0,3,0.7,4526,,Technology and Equipments for Ironmaking Plant,Công nghệ và thiết bị luyện gang,KKHVCNVL
4527,4527,4527,MSE4360,Đúc đặc biệt,2(2-1-0-2),2.0,3,0.7,4527,MSE3310,Special Methods of Casting Production,Đúc đặc biệt,KKHVCNVL
4528,4528,4528,MSE5616,Công nghệ và thiết bị luyện kim bột,2(2-0-0-4),2.0,2,0.7,4528,,Technology and Equipment for Powder Metallurgy,Công nghệ và thiết bị luyện kim bột,KKHVCNVL
4529,4529,4529,MSE5630,Đồ án môn học,2(1-0-2-4),2.0,4,0.7,4529,,Project,Đồ án môn học,KKHVCNVL
4530,4530,4530,MSE5650,Đồ án tốt nghiệp kỹ sư,10(0-0-20-20),10.0,25,0.5,4530,,Graduation Project,Đồ án tốt nghiệp kỹ sư,KKHVCNVL
4531,4531,4531,MSE5720,Đồ án môn học,2(1-0-2-4),2.0,4,0.7,4531,,Project,Đồ án môn học,KKHVCNVL
4532,4532,4532,MSE5740,Đồ án tốt nghiệp kỹ sư,10(0-0-20-20),10.0,25,0.5,4532,,Graduation Project,Đồ án tốt nghiệp kỹ sư,KKHVCNVL
4533,4533,4533,MSE5820,Đồ án môn học,2(1-0-2-4),2.0,4,0.7,4533,,Project,Đồ án môn học,KKHVCNVL
4534,4534,4534,MSE5840,Đồ án tốt nghiệp kỹ sư,10(0-0-20-20),10.0,25,0.5,4534,,Graduation Project,Đồ án tốt nghiệp kỹ sư,KKHVCNVL
4535,4535,4535,NE5912,Đồ án tốt nghiệp kỹ sư (KTNLHN),8(0-0-16-16),8.0,20,0.5,4535,,Graduation Project,Đồ án tốt nghiệp kỹ sư (KTNLHN),VVLKT
4536,4536,4536,NE5922,Đồ án tốt nghiệp kỹ sư (KTHNƯD&VLMT),8(0-0-16-16),8.0,20,0.5,4536,,Graduation Project,Đồ án tốt nghiệp kỹ sư (KTHNƯD&VLMT),VVLKT
4537,4537,4537,TE4240,Động lực học ô tô,2(2-0-0-4),2.0,2,0.7,4537,TE3210,Vehicle Dynamics,Động lực học ô tô,VCKDL
4538,4538,4538,TE4530,Động lực học hệ thống thủy lực,2(2-1-0-4),2.0,3,0.7,4538,"TE4450, TE3460, TE4470",Dynamics of Hydraulic systems,Động lực học hệ thống thủy lực,VCKDL
4539,4539,4539,TE4540,Đồ án máy thủy lực thể tích,2(0-4-0-4),2.0,4,0.7,4539,"TE3460, TE4470",Project 1: Design of hydraulic and pneumatic machines and systems,Đồ án máy thủy lực thể tích,VCKDL
4540,4540,4540,TE4550,Đồ án máy thủy lực cánh dẫn,2(0-4-0-4),2.0,4,0.7,4540,"TE3410, TE3420, TE3430",Project 2: Design of turbomachines and systems,Đồ án máy thủy lực cánh dẫn,VCKDL
4541,4541,4541,TE4571,Hệ thống trạm bơm và trạm thủy điện,2(2-1-0-4),2.0,3,0.7,4541,"TE3420,TE3430",Hydropower Plants and Pumping Stations,Hệ thống trạm bơm và trạm ThĐ,VCKDL
4542,4542,4542,TE4572,Đo lường thủy khí,2(2-0-0-4),2.0,2,0.7,4542,,Measuring Techniques in Fluid Engineering,Đo lường thủy khí,VCKDL
4543,4543,4543,TE5060,Đồ án chuyên ngành ĐCĐT,2(1-2-1-2),2.0,4,0.7,4543,TE3010,Project on Internal Combustion Engine,Đồ án chuyên ngành ĐCĐT,VCKDL
4544,4544,4544,TE5240,Đồ án chuyên ngành ô tô,2(0-3-1-4),2.0,4,0.7,4544,TE4210,Automobile Design Project,Đồ án chuyên ngành ô tô,VCKDL
4545,4545,4545,TE5801,Động cơ Hàng không II,2(2-0-1-4),2.0,3.5,0.7,4545,TE4801,Aircraft Propulsion II,Động cơ Hàng không II,VCKDL
4546,4546,4546,TE5821,Đồ án tính toán thiết kế máy bay,2(0-0-4-4),2.0,4,0.7,4546,"TE3801, TE4801, TE4841",Project of aircraft,Đồ án tính toán thiết kế máy bay,VCKDL
4547,4547,4547,TE5991,Đồ án tốt nghiệp kỹ sư (ĐCĐT),9(0-0-18-18),9.0,22.5,0.5,4547,TE5001,Graduation Project,Đồ án tốt nghiệp kỹ sư (ĐCĐT),VCKDL
4548,4548,4548,TE5992,Đồ án tốt nghiệp kỹ sư (Ô tô),9(0-0-18-18),9.0,22.5,0.5,4548,TE5002,Graduation Project,Đồ án tốt nghiệp kỹ sư (Ô tô),VCKDL
4549,4549,4549,TE5993,Đồ án tốt nghiệp kỹ sư (MTK),9(0-0-18-18),9.0,22.5,0.5,4549,,Graduation Project,Đồ án tốt nghiệp kỹ sư (MTK),VCKDL
4550,4550,4550,EE3058Q,Cảm biến đo lường và xử lý tín hiệu đo,3(3-1-0-6),3.0,4,0.7,4550,,Sensors and Signal Conditioning,Cảm biến đo lường và xử lý tín hiệu đo,KD
4551,4551,4551,TE5994,Đồ án tốt nghiệp kỹ sư (KTTT),9(0-0-18-18),9.0,22.5,0.5,4551,TE5004=,Graduation Project,Đồ án tốt nghiệp kỹ sư (KTTT),VCKDL
4552,4552,4552,TE5995,Đồ án tốt nghiệp kỹ sư,9(0-0-18-18),9.0,22.5,0.5,4552,"TE5821, TE5005",Graduation Project,Đồ án tốt nghiệp kỹ sư,VCKDL
4553,4553,4553,JP2121,Tiếng Nhật 5,4(0-8-0-8),4.0,8,0.7,4553,,Japanese 5,Tiếng Nhật 5,KCNTT
4554,4554,4554,TEX5032,Đo lường may,2(2-1-0-4),2.0,3,0.7,4554,,Garment Measurement,Đo lường may,KCNDMVTT
4555,4555,4555,TEX5052,Đồ án thiết kế nhà máy may,3(0-0-6-6),3.0,6,0.5,4555,"TEX5042,TEX4912",Sub-Project of Garment factory design,Đồ án thiết kế nhà máy may,KCNDMVTT
4556,4556,4556,TEX5061,Đồ án công nghệ dệt,3(0-0-6-6),3.0,6,0.7,4556,,Project in Textile Technology,Đồ án công nghệ dệt,KCNDMVTT
4557,4557,4557,TEX5911,Đồ án tốt nghiệp kỹ sư,9(0-0-18-18),9.0,22.5,0.5,4557,,Graduation Project,Đồ án tốt nghiệp kỹ sư,KCNDMVTT
4558,4558,4558,TEX5912,Đồ án tốt nghiệp kỹ sư,9(0-0-18-18),9.0,22.5,0.5,4558,,Graduation Project,Đồ án tốt nghiệp kỹ sư,KCNDMVTT
4559,4559,4559,TEX5913?,Đồ án tốt nghiệp kỹ sư,12(0-0-24-24),12.0,30,0.5,4559,,Graduation Project,Đồ án tốt nghiệp kỹ sư,KCNDMVTT
4560,4560,4560,TEX5922,Đồ án tốt nghiệp kỹ sư,9(0-0-18-18),9.0,22.5,0.5,4560,,Graduation Project,Đồ án tốt nghiệp kỹ sư,KCNDMVTT
4561,4561,4561,BF5020,Cơ sở lập dự án và thiết kế nhà máy,4(3-2-0-8),4.0,5,0.7,4561,,Basic for Project and Plant Design,Cơ sở lập dự án và thiết kế nhà máy,VCNSHVTP
4562,4562,4562,BF5111,Công nghệ vắc xin,2(2-1-0-4),2.0,3,0.7,4562,,Vaccine Technology,Công nghệ vắc xin,VCNSHVTP
4563,4563,4563,BF5120,Công nghệ phân bón vi sinh,3(2-1-1-6),3.0,4.5,0.7,4563,,Microbial fertilizer technology,Công nghệ phân bón vi sinh,VCNSHVTP
4564,4564,4564,BF5130,Công nghệ chế phẩm sinh học bảo vệ thực vật,3(2-1-1-6),3.0,4.5,0.7,4564,,Bio-products for plant protection Technology,Công nghệ chế phẩm sinh học bảo vệ thực vật,VCNSHVTP
4565,4565,4565,BF5140,Công nghệ lên men các hợp chất kháng sinh,3(2-1-1-6),3.0,4.5,0.7,4565,,Fermentation Technology of antibiotic compounds,Công nghệ lên men các hợp chất kháng sinh,VCNSHVTP
4566,4566,4566,BF5160,Công nghệ sản xuất các axit và dung môi hữu cơ,3(2-2-0-6),3.0,4,0.7,4566,,Organic acid and solvent Technology,Công nghệ sản xuất các axit và dung môi hữu cơ,VCNSHVTP
4567,4567,4567,BF5170,Công nghệ nuôi cấy mô tế bào thực vật,3(2-1-1-6),3.0,4.5,0.7,4567,,Plant tissue culturing Technology,Công nghệ nuôi cấy mô tế bào thực vật,VCNSHVTP
4568,4568,4568,BF5220,Công nghệ malt và bia,3(2-0-1-6),3.0,3.5,0.7,4568,,Brewing technology,Công nghệ malt và bia,VCNSHVTP
4569,4569,4569,BF5230,Công nghệ cồn và rượu cao độ,3(3-0-1-6),3.0,4.5,0.7,4569,,Alcohol technology,Công nghệ cồn và rượu cao độ,VCNSHVTP
4570,4570,4570,BF5240,Công nghệ rượu vang,3(3-0-1-6),3.0,4.5,0.7,4570,,Wine technology,Công nghệ rượu vang,VCNSHVTP
4571,4571,4571,BF5250,Công nghệ sữa,3(3-0-1-6),3.0,4.5,0.7,4571,,Dairy technology,Công nghệ sữa,VCNSHVTP
4572,4572,4572,BF5260,Công nghệ thịt,3(3-0-1-6),3.0,4.5,0.7,4572,,Meat technology,Công nghệ thịt,VCNSHVTP
4573,4573,4573,BF5270,Công nghệ ngũ cốc,3(3-0-1-6),3.0,4.5,0.7,4573,,Cereal technolgy,Công nghệ ngũ cốc,VCNSHVTP
4574,4574,4574,BF5290,Công nghệ chè,3(3-0-1-6),3.0,4.5,0.7,4574,,Tea technology,Công nghệ chè,VCNSHVTP
4575,4575,4575,BF5410,Công nghệ cà phê và ca cao,3(3-0-1-6),3.0,4.5,0.7,4575,,Coffee and cocoa technology,Công nghệ cà phê và ca cao,VCNSHVTP
4576,4576,4576,BF5420,Công nghệ cacao,3(2-0-2-6),3.0,5,0.7,4576,,Cocoa Technology,Công nghệ cacao,VCNSHVTP
4577,4577,4577,BF5430,Công nghệ dầu béo,3(3-0-1-6),3.0,4.5,0.7,4577,,Vegetable oil Technology,Công nghệ dầu béo,VCNSHVTP
4578,4578,4578,BF5440,Công nghệ chất thơm,3(3-0-1-6),3.0,4.5,0.7,4578,,Flavor Technology,Công nghệ chất thơm,VCNSHVTP
4579,4579,4579,BF5450,Công nghệ thuốc lá,3(3-0-1-6),3.0,4.5,0.7,4579,,Tabaco Technology,Công nghệ thuốc lá,VCNSHVTP
4580,4580,4580,BF5460,Công nghê rau quả,3(3-0-1-6),3.0,4.5,0.7,4580,,Vegetable Technology,Công nghê rau quả,VCNSHVTP
4581,4581,4581,BF5470,Công nghệ đường,3(3-0-1-6),3.0,4.5,0.7,4581,,Sugar Technology,Công nghệ đường,VCNSHVTP
4582,4582,4582,BF5480,Công nghệ bánh kẹo,3(3-0-1-6),3.0,4.5,0.7,4582,,Confectionary Technology,Công nghệ bánh kẹo,VCNSHVTP
4583,4583,4583,CH5201,Công nghệ Tổng hợp hợp chất trung gian,2(2-1-0-4),2.0,3,0.7,4583,CH3220,Technology for Synthesis of Petrochemical Intermediates,Công nghệ Tổng hợp hợp chất trung gian,KCNHH
4584,4584,4584,CH5204,Công nghệ chế biến dầu và khí,2(2-1-0-4),2.0,3,0.7,4584,"CH4036,CH4038",Oil and Gas processing technology,Công nghệ chế biến dầu và khí,KCNHH
4585,4585,4585,CH5261,Công nghệ hoá học polyme blend,2(2-0-0-4),2.0,2,0.7,4585,,Polymer Blend Engineering,Công nghệ hoá học polyme blend,KCNHH
4586,4586,4586,CH5300,Điện hóa bề mặt,2(2-1-0-4),2.0,3,0.7,4586,CH4150=/CH4131=,Surface electrochemistry,Điện hóa bề mặt,KCNHH
4587,4587,4587,CH5302,Điện phân không thoát kim loại,2(2-1-0-4),2.0,3,0.7,4587,CH4150=/CH4131=,Electrosynthesis of Inorganic Compounds,Điện phân không thoát kim loại,KCNHH
4588,4588,4588,CH5310,Điện hóa và xử lí môi trường,2(2-1-0-4),2.0,3,0.7,4588,,Electrochemical methods for waste water treatment,Điện hóa và xử lí môi trường,KCNHH
4589,4589,4589,CH5311,Điện hóa học trong hệ điện li không nước,2(2-1-0-4),2.0,3,0.7,4589,,Electrochemistry of non-water electrolysis,Điện hóa học trong hệ điện li không nước,KCNHH
4590,4590,4590,CH5352,Công nghệ các chất kết dính vô cơ,3(3-1-0-6),3.0,4,0.7,4590,,Cement technology,Công nghệ các chất kết dính vô cơ,KCNHH
4591,4591,4591,CH5353,Công nghệ gốm sứ,3(3-1-0-6),3.0,4,0.7,4591,,Ceramic technology,Công nghệ gốm sứ,KCNHH
4592,4592,4592,CH5354,Công nghệ thủy tinh,3(3-1-0-6),3.0,4,0.7,4592,,Glass technology,Công nghệ thủy tinh,KCNHH
4593,4593,4593,CH5355,Công nghệ vật liệu chịu lửa,3(3-1-0-6),3.0,4,0.7,4593,CH4209,Refractory technology,Công nghệ vật liệu chịu lửa,KCNHH
4594,4594,4594,CH5400,Công nghệ các chất Ni tơ,2(2-1-0-4),2.0,3,0.7,4594,,Nitrogen compound technology,Công nghệ các chất Ni tơ,KCNHH
4595,4595,4595,CH5404,Công nghệ URAN,2(2-1-0-4),2.0,3,0.7,4595,,Uranium technoogy,Công nghệ URAN,KCNHH
4596,4596,4596,CH5408,Công nghệ phân bón,2(2-1-0-4),2.0,3,0.7,4596,,Fertilizer Technology,Công nghệ phân bón,KCNHH
4597,4597,4597,CH5409,Công nghệ sô đa và các chất kiềm,2(2-1-0-4),2.0,3,0.7,4597,,Soda and sodium hydroxide technology,Công nghệ sô đa và các chất kiềm,KCNHH
4598,4598,4598,CH5410,Công nghệ axit sunfuric,2(2-1-0-4),2.0,3,0.7,4598,,Sulfuric acid technology,Công nghệ axit sunfuric,KCNHH
4599,4599,4599,CH5453,Điện hóa ứng dụng,3(3-0-0-6),3.0,3,0.7,4599,,Applied electrochemistry,Điện hóa ứng dụng,KCNHH
4600,4600,4600,CH5507,Công nghệ màng,3(3-1-0-6),3.0,4,0.7,4600,,Membrane Technology,Công nghệ màng,KCNHH
4601,4601,4601,CH5550,Công nghệ sản xuất bột giấy tái chế,3(3-0-1-6),3.0,4.5,0.7,4601,,Recycle pulp processing,Công nghệ sản xuất bột giấy tái chế,KCNHH
4602,4602,4602,CH5553,Công nghệ sản xuất giấy tissue,2(2-1-0-4),2.0,3,0.7,4602,,Tissue paper production technology,Công nghệ sản xuất giấy tissue,KCNHH
